zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,all_county_weights,imprecise,military,timezone
62238,38.0391,-89.5326,Cutler,IL,Illinois,TRUE,,696,6.3,17145,Perry,{'17145':100},FALSE,FALSE,America/Chicago
62239,38.5257,-90.1873,Dupo,IL,Illinois,TRUE,,4954,242.7,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62240,38.5212,-90.2074,East Carondelet,IL,Illinois,TRUE,,1966,46.8,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62241,38.0135,-89.8906,Ellis Grove,IL,Illinois,TRUE,,1061,11.2,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62242,38.0963,-89.9454,Evansville,IL,Illinois,TRUE,,1526,10.7,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62243,38.4195,-89.8905,Freeburg,IL,Illinois,TRUE,,5910,43.4,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62244,38.1864,-90.1982,Fults,IL,Illinois,TRUE,,1156,8.9,17133,Monroe,{'17133':100},FALSE,FALSE,America/Chicago
62245,38.5488,-89.568,Germantown,IL,Illinois,TRUE,,1794,32.3,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62246,38.8888,-89.4263,Greenville,IL,Illinois,TRUE,,10355,28,17005,Bond,{'17005':100},FALSE,FALSE,America/Chicago
62248,38.3044,-89.9935,Hecker,IL,Illinois,TRUE,,320,705,17133,Monroe,{'17133':100},FALSE,FALSE,America/Chicago
62249,38.7552,-89.6646,Highland,IL,Illinois,TRUE,,15971,72.4,17119,Madison,"{'17027':1.47,'17119':98.53}",FALSE,FALSE,America/Chicago
62250,38.5409,-89.2657,Hoffman,IL,Illinois,TRUE,,504,511.7,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62253,38.7769,-89.2975,Keyesport,IL,Illinois,TRUE,,696,8,17005,Bond,"{'17005':59.77,'17027':34.48,'17051':5.75}",FALSE,FALSE,America/Chicago
62254,38.6074,-89.8214,Lebanon,IL,Illinois,TRUE,,6089,62.1,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62255,38.3117,-89.7819,Lenzburg,IL,Illinois,TRUE,,1001,15.3,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62257,38.2841,-89.7313,Marissa,IL,Illinois,TRUE,,3214,16.9,17163,St. Clair,"{'17157':0.9,'17163':85.91,'17189':13.19}",FALSE,FALSE,America/Chicago
62258,38.4621,-89.7726,Mascoutah,IL,Illinois,TRUE,,9199,48.3,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62260,38.46,-90.101,Millstadt,IL,Illinois,TRUE,,7290,59.3,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62261,38.0131,-90.0028,Modoc,IL,Illinois,TRUE,,152,2,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62262,38.9414,-89.2719,Mulberry Grove,IL,Illinois,TRUE,,1810,10.4,17005,Bond,"{'17005':78.67,'17051':21.33}",FALSE,FALSE,America/Chicago
62263,38.3301,-89.4,Nashville,IL,Illinois,TRUE,,5387,14.3,17189,Washington,"{'17145':1.39,'17189':98.61}",FALSE,FALSE,America/Chicago
62264,38.3163,-89.9072,New Athens,IL,Illinois,TRUE,,3338,19.7,17163,St. Clair,"{'17133':3.48,'17163':96.52}",FALSE,FALSE,America/Chicago
62265,38.5006,-89.6706,New Baden,IL,Illinois,TRUE,,4353,43.3,17027,Clinton,"{'17027':93.5,'17163':6.5}",FALSE,FALSE,America/Chicago
62266,38.4867,-89.6771,New Memphis,IL,Illinois,TRUE,,254,86.5,17027,Clinton,{'17027':100},FALSE,FALSE,America/Chicago
62268,38.2737,-89.528,Oakdale,IL,Illinois,TRUE,,738,5.5,17189,Washington,"{'17145':2.71,'17189':97.29}",FALSE,FALSE,America/Chicago
62269,38.6033,-89.9161,O Fallon,IL,Illinois,TRUE,,31348,448,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62271,38.4448,-89.5158,Okawville,IL,Illinois,TRUE,,2077,13.8,17189,Washington,{'17189':100},FALSE,FALSE,America/Chicago
62272,37.9884,-89.5994,Percy,IL,Illinois,TRUE,,1674,17.1,17157,Randolph,"{'17145':17.74,'17157':82.26}",FALSE,FALSE,America/Chicago
62273,38.7867,-89.5839,Pierron,IL,Illinois,TRUE,,426,122.3,17005,Bond,{'17005':100},FALSE,FALSE,America/Chicago
62274,38.0918,-89.4083,Pinckneyville,IL,Illinois,TRUE,,8410,23.3,17145,Perry,{'17145':100},FALSE,FALSE,America/Chicago
62275,38.8117,-89.5447,Pocahontas,IL,Illinois,TRUE,,3621,13.7,17005,Bond,"{'17005':75.84,'17027':6.19,'17119':17.98}",FALSE,FALSE,America/Chicago
62277,38.1009,-90.1155,Prairie Du Rocher,IL,Illinois,TRUE,,1314,7.9,17157,Randolph,"{'17133':19.33,'17157':80.67}",FALSE,FALSE,America/Chicago
62278,38.2079,-89.9926,Red Bud,IL,Illinois,TRUE,,6690,25.2,17157,Randolph,"{'17133':21.69,'17157':78.31}",FALSE,FALSE,America/Chicago
62279,38.1512,-90.1354,Renault,IL,Illinois,TRUE,,69,200.1,17133,Monroe,{'17133':100},FALSE,FALSE,America/Chicago
62280,37.835,-89.6597,Rockwood,IL,Illinois,TRUE,,444,3.3,17157,Randolph,"{'17077':43.24,'17157':56.76}",FALSE,FALSE,America/Chicago
62281,38.7044,-89.7819,Saint Jacob,IL,Illinois,TRUE,,2155,24.6,17119,Madison,{'17119':100},FALSE,FALSE,America/Chicago
62282,38.3632,-89.7127,Saint Libory,IL,Illinois,TRUE,,471,179.7,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62284,38.8765,-89.313,Smithboro,IL,Illinois,TRUE,,636,8.8,17005,Bond,{'17005':100},FALSE,FALSE,America/Chicago
62285,38.3884,-90.0077,Smithton,IL,Illinois,TRUE,,4484,105.8,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62286,38.1183,-89.7144,Sparta,IL,Illinois,TRUE,,6008,21.4,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62288,37.9883,-89.6856,Steeleville,IL,Illinois,TRUE,,2918,29.7,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62289,38.5969,-89.7516,Summerfield,IL,Illinois,TRUE,,350,654.6,17163,St. Clair,{'17163':100},FALSE,FALSE,America/Chicago
62292,38.2126,-89.6801,Tilden,IL,Illinois,TRUE,,947,249.9,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62293,38.619,-89.6975,Trenton,IL,Illinois,TRUE,,4748,30.8,17163,St. Clair,"{'17027':81.82,'17119':8.36,'17163':9.81}",FALSE,FALSE,America/Chicago
62294,38.7028,-89.8712,Troy,IL,Illinois,TRUE,,14367,180.4,17119,Madison,"{'17119':99.31,'17163':0.69}",FALSE,FALSE,America/Chicago
62295,38.2793,-90.3134,Valmeyer,IL,Illinois,TRUE,,1599,9.1,17133,Monroe,{'17133':100},FALSE,FALSE,America/Chicago
62297,38.0498,-89.8131,Walsh,IL,Illinois,TRUE,,452,7.3,17157,Randolph,{'17157':100},FALSE,FALSE,America/Chicago
62298,38.3109,-90.1523,Waterloo,IL,Illinois,TRUE,,16609,44.5,17133,Monroe,"{'17133':96.32,'17163':3.68}",FALSE,FALSE,America/Chicago
62301,39.9316,-91.3867,Quincy,IL,Illinois,TRUE,,33758,1153.6,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62305,39.9298,-91.3458,Quincy,IL,Illinois,TRUE,,18052,50.4,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62311,40.222,-90.9178,Augusta,IL,Illinois,TRUE,,860,6.5,17169,Schuyler,"{'17001':3.37,'17067':86.74,'17169':9.88}",FALSE,FALSE,America/Chicago
62312,39.7091,-91.0278,Barry,IL,Illinois,TRUE,,2162,9.1,17149,Pike,"{'17001':10.41,'17149':89.59}",FALSE,FALSE,America/Chicago
62313,40.3196,-91.226,Basco,IL,Illinois,TRUE,,389,3.5,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62314,39.7707,-90.8903,Baylis,IL,Illinois,TRUE,,611,3.4,17149,Pike,"{'17001':11.78,'17149':88.22}",FALSE,FALSE,America/Chicago
62316,40.2363,-91.055,Bowen,IL,Illinois,TRUE,,660,6.2,17067,Hancock,"{'17001':0.3,'17067':99.7}",FALSE,FALSE,America/Chicago
62319,40.1525,-90.7312,Camden,IL,Illinois,TRUE,,264,2.5,17169,Schuyler,{'17169':100},FALSE,FALSE,America/Chicago
62320,40.0207,-91.0804,Camp Point,IL,Illinois,TRUE,,2185,9.7,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62321,40.4085,-91.1039,Carthage,IL,Illinois,TRUE,,4091,9.4,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62323,39.8124,-90.6854,Chambersburg,IL,Illinois,TRUE,,290,2.7,17149,Pike,"{'17009':2.76,'17149':97.24}",FALSE,FALSE,America/Chicago
62324,39.9924,-90.9589,Clayton,IL,Illinois,TRUE,,1361,5.9,17001,Adams,"{'17001':97.87,'17009':2.13}",FALSE,FALSE,America/Chicago
62325,40.0512,-91.166,Coatsburg,IL,Illinois,TRUE,,403,9.9,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62326,40.4172,-90.8133,Colchester,IL,Illinois,TRUE,,2478,12.6,17109,McDonough,"{'17067':1.13,'17109':98.87}",FALSE,FALSE,America/Chicago
62330,40.572,-91.1255,Dallas City,IL,Illinois,TRUE,,1769,8.4,17067,Hancock,"{'17067':86.83,'17071':13.17}",FALSE,FALSE,America/Chicago
62334,40.3879,-91.2406,Elvaston,IL,Illinois,TRUE,,172,29.7,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62336,40.4681,-91.1715,Ferris,IL,Illinois,TRUE,,47,307.2,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62338,39.9914,-91.2396,Fowler,IL,Illinois,TRUE,,1473,15.5,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62339,40.1316,-91.0412,Golden,IL,Illinois,TRUE,,874,10.3,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62340,39.729,-90.7248,Griggsville,IL,Illinois,TRUE,,1715,7.3,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62341,40.4257,-91.3028,Hamilton,IL,Illinois,TRUE,,3610,30,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62343,39.703,-91.2423,Hull,IL,Illinois,TRUE,,712,3.6,17149,Pike,"{'17001':5.48,'17149':94.52}",FALSE,FALSE,America/Chicago
62344,40.1689,-90.831,Huntsville,IL,Illinois,TRUE,,138,1.5,17169,Schuyler,{'17169':100},FALSE,FALSE,America/Chicago
62345,39.7049,-91.1295,Kinderhook,IL,Illinois,TRUE,,357,6.4,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62346,40.1481,-90.9475,La Prairie,IL,Illinois,TRUE,,178,2,17001,Adams,"{'17001':78.65,'17169':21.35}",FALSE,FALSE,America/Chicago
62347,39.866,-91.0889,Liberty,IL,Illinois,TRUE,,2282,7.3,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62348,40.1876,-91.3673,Lima,IL,Illinois,TRUE,,170,36.4,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62349,40.1675,-91.2008,Loraine,IL,Illinois,TRUE,,636,5.5,17001,Adams,"{'17001':99.69,'17067':0.31}",FALSE,FALSE,America/Chicago
62351,40.1157,-91.2676,Mendon,IL,Illinois,TRUE,,1856,9.7,17001,Adams,"{'17001':94.4,'17067':5.6}",FALSE,FALSE,America/Chicago
62352,39.5645,-90.6501,Milton,IL,Illinois,TRUE,,271,276.9,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62353,39.9726,-90.7582,Mount Sterling,IL,Illinois,TRUE,,5637,11.6,17009,Brown,"{'17009':99.96,'17169':0.04}",FALSE,FALSE,America/Chicago
62354,40.526,-91.3318,Nauvoo,IL,Illinois,TRUE,,1684,17.7,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62355,39.4102,-90.7765,Nebo,IL,Illinois,TRUE,,820,3.9,17149,Pike,"{'17013':24.27,'17149':75.73}",FALSE,FALSE,America/Chicago
62356,39.6014,-91.0858,New Canton,IL,Illinois,TRUE,,571,3.8,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62357,39.6849,-90.8674,New Salem,IL,Illinois,TRUE,,245,4.7,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62358,40.5821,-91.2572,Niota,IL,Illinois,TRUE,,752,6.7,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62359,40.0327,-91.2047,Paloma,IL,Illinois,TRUE,,166,16,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62360,39.8163,-91.2634,Payson,IL,Illinois,TRUE,,1656,17.9,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62361,39.4832,-90.6463,Pearl,IL,Illinois,TRUE,,539,3.5,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62362,39.7824,-90.7471,Perry,IL,Illinois,TRUE,,399,406.1,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62363,39.5936,-90.7742,Pittsfield,IL,Illinois,TRUE,,6353,15.5,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62365,39.7964,-91.1594,Plainville,IL,Illinois,TRUE,,647,8.9,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62366,39.46,-90.8943,Pleasant Hill,IL,Illinois,TRUE,,1408,7.6,17149,Pike,"{'17013':0,'17149':100}",FALSE,FALSE,America/Chicago
62367,40.3052,-90.8761,Plymouth,IL,Illinois,TRUE,,1345,4.5,17067,Hancock,"{'17067':52.04,'17109':32.79,'17169':15.17}",FALSE,FALSE,America/Chicago
62370,39.5209,-91.002,Rockport,IL,Illinois,TRUE,,520,3.2,17149,Pike,{'17149':100},FALSE,FALSE,America/Chicago
62373,40.2422,-91.3417,Sutter,IL,Illinois,TRUE,,300,3.2,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62374,40.4089,-90.9121,Tennessee,IL,Illinois,TRUE,,298,5,17109,McDonough,"{'17067':29.19,'17109':70.81}",FALSE,FALSE,America/Chicago
62375,40.0042,-90.8712,Timewell,IL,Illinois,TRUE,,369,3.2,17009,Brown,{'17009':100},FALSE,FALSE,America/Chicago
62376,40.115,-91.4205,Ursa,IL,Illinois,TRUE,,1198,6.1,17001,Adams,{'17001':100},FALSE,FALSE,America/Chicago
62378,39.8974,-90.6351,Versailles,IL,Illinois,TRUE,,896,5.2,17009,Brown,{'17009':100},FALSE,FALSE,America/Chicago
62379,40.2868,-91.4001,Warsaw,IL,Illinois,TRUE,,2049,8.3,17067,Hancock,"{'17001':0.68,'17067':99.32}",FALSE,FALSE,America/Chicago
62380,40.24,-91.1909,West Point,IL,Illinois,TRUE,,401,3.6,17067,Hancock,{'17067':100},FALSE,FALSE,America/Chicago
62401,39.1195,-88.5642,Effingham,IL,Illinois,TRUE,,19096,70.8,17049,Effingham,"{'17049':99.6,'17173':0.4}",FALSE,FALSE,America/Chicago
62410,38.5325,-87.7267,Allendale,IL,Illinois,TRUE,,985,10.1,17185,Wabash,{'17185':100},FALSE,FALSE,America/Chicago
62411,39.0706,-88.7297,Altamont,IL,Illinois,TRUE,,4430,19.9,17049,Effingham,"{'17049':99.35,'17051':0.65}",FALSE,FALSE,America/Chicago
62413,39.1396,-87.8388,Annapolis,IL,Illinois,TRUE,,421,5.2,17033,Crawford,"{'17023':5.7,'17033':94.3}",FALSE,FALSE,America/Chicago
62414,39.1707,-88.8305,Beecher City,IL,Illinois,TRUE,,1886,9.9,17051,Fayette,"{'17049':42.58,'17051':44.17,'17173':13.26}",FALSE,FALSE,America/Chicago
62417,38.7067,-87.7657,Bridgeport,IL,Illinois,TRUE,,3064,32.7,17101,Lawrence,{'17101':100},FALSE,FALSE,America/Chicago
62418,39.0185,-88.9695,Brownstown,IL,Illinois,TRUE,,2133,8.9,17051,Fayette,{'17051':100},FALSE,FALSE,America/Chicago
62419,38.62,-87.9854,Calhoun,IL,Illinois,TRUE,,410,6.9,17159,Richland,{'17159':100},FALSE,FALSE,America/Chicago
62420,39.2904,-88.002,Casey,IL,Illinois,TRUE,,4759,14.9,17035,Cumberland,"{'17023':88.91,'17029':1.43,'17035':9.39,'17079':0.27}",FALSE,FALSE,America/Chicago
62421,38.7536,-87.9435,Claremont,IL,Illinois,TRUE,,778,5.7,17159,Richland,"{'17033':1.29,'17159':98.71}",FALSE,FALSE,America/Chicago
62422,39.2388,-88.8832,Cowden,IL,Illinois,TRUE,,1156,11.2,17173,Shelby,"{'17051':11.42,'17173':88.58}",FALSE,FALSE,America/Chicago
62423,39.4617,-87.5796,Dennison,IL,Illinois,TRUE,,724,12.1,17023,Clark,"{'17023':84.94,'17045':15.06}",FALSE,FALSE,America/Chicago
62424,38.9898,-88.4221,Dieterich,IL,Illinois,TRUE,,2092,9.4,17049,Effingham,"{'17049':96.8,'17079':3.2}",FALSE,FALSE,America/Chicago
62425,38.8285,-88.0921,Dundas,IL,Illinois,TRUE,,649,6,17159,Richland,"{'17079':6.01,'17159':93.99}",FALSE,FALSE,America/Chicago
62426,38.9021,-88.6645,Edgewood,IL,Illinois,TRUE,,1085,8.8,17049,Effingham,"{'17025':27.56,'17049':56.68,'17051':15.76}",FALSE,FALSE,America/Chicago
62427,38.8721,-87.6593,Flat Rock,IL,Illinois,TRUE,,1702,7.4,17033,Crawford,"{'17033':82.37,'17101':17.63}",FALSE,FALSE,America/Chicago
62428,39.2636,-88.1312,Greenup,IL,Illinois,TRUE,,3104,12.5,17035,Cumberland,{'17035':100},FALSE,FALSE,America/Chicago
62431,39.2288,-88.9911,Herrick,IL,Illinois,TRUE,,1232,8.6,17173,Shelby,"{'17051':35.31,'17173':64.69}",FALSE,FALSE,America/Chicago
62432,39.1355,-88.1398,Hidalgo,IL,Illinois,TRUE,,571,5.5,17079,Jasper,{'17079':100},FALSE,FALSE,America/Chicago
62433,39.112,-87.7035,Hutsonville,IL,Illinois,TRUE,,998,12,17033,Crawford,{'17033':100},FALSE,FALSE,America/Chicago
62434,38.8432,-88.3252,Ingraham,IL,Illinois,TRUE,,330,4.8,17025,Clay,"{'17025':69.39,'17079':30.61}",FALSE,FALSE,America/Chicago
62436,39.1799,-88.2526,Jewett,IL,Illinois,TRUE,,562,9.7,17035,Cumberland,"{'17035':77.76,'17079':22.24}",FALSE,FALSE,America/Chicago
62438,39.3211,-88.8692,Lakewood,IL,Illinois,TRUE,,433,6.3,17173,Shelby,{'17173':100},FALSE,FALSE,America/Chicago
62439,38.7466,-87.6353,Lawrenceville,IL,Illinois,TRUE,,7536,20.6,17101,Lawrence,{'17101':100},FALSE,FALSE,America/Chicago
62440,39.3955,-88.2679,Lerna,IL,Illinois,TRUE,,1316,13.2,17029,Coles,"{'17029':82.22,'17035':17.78}",FALSE,FALSE,America/Chicago
62441,39.3976,-87.6975,Marshall,IL,Illinois,TRUE,,7395,16.5,17023,Clark,"{'17023':97.4,'17045':2.6}",FALSE,FALSE,America/Chicago
62442,39.3119,-87.855,Martinsville,IL,Illinois,TRUE,,2421,6.6,17023,Clark,"{'17023':98.76,'17033':1.24}",FALSE,FALSE,America/Chicago
62443,38.9541,-88.628,Mason,IL,Illinois,TRUE,,1623,8.5,17049,Effingham,"{'17025':10.29,'17049':89.71}",FALSE,FALSE,America/Chicago
62444,39.2766,-88.7393,Mode,IL,Illinois,TRUE,,387,5.1,17173,Shelby,{'17173':100},FALSE,FALSE,America/Chicago
62445,39.168,-88.3213,Montrose,IL,Illinois,TRUE,,907,7.4,17035,Cumberland,"{'17035':45.87,'17049':25.47,'17079':28.67}",FALSE,FALSE,America/Chicago
62446,38.4975,-88.2179,Mount Erie,IL,Illinois,TRUE,,414,2.7,17191,Wayne,{'17191':100},FALSE,FALSE,America/Chicago
62447,39.3155,-88.4445,Neoga,IL,Illinois,TRUE,,3404,22,17035,Cumberland,"{'17029':0.26,'17035':82.29,'17173':17.45}",FALSE,FALSE,America/Chicago
62448,38.9689,-88.1826,Newton,IL,Illinois,TRUE,,5834,11,17079,Jasper,"{'17025':0.86,'17079':97.34,'17159':1.8}",FALSE,FALSE,America/Chicago
62449,39.0062,-87.9107,Oblong,IL,Illinois,TRUE,,3175,10,17033,Crawford,"{'17023':0.38,'17033':95.02,'17079':4.6}",FALSE,FALSE,America/Chicago
62450,38.7123,-88.0904,Olney,IL,Illinois,TRUE,,12218,31,17159,Richland,"{'17159':99.94,'17191':0.06}",FALSE,FALSE,America/Chicago
62451,38.9926,-87.6063,Palestine,IL,Illinois,TRUE,,2156,13.4,17033,Crawford,{'17033':100},FALSE,FALSE,America/Chicago
62452,38.5862,-88.0172,Parkersburg,IL,Illinois,TRUE,,400,7.7,17159,Richland,{'17159':100},FALSE,FALSE,America/Chicago
62454,38.9986,-87.758,Robinson,IL,Illinois,TRUE,,11467,36,17033,Crawford,{'17033':100},FALSE,FALSE,America/Chicago
62458,39.0247,-88.8515,Saint Elmo,IL,Illinois,TRUE,,2228,15.1,17051,Fayette,"{'17049':3.28,'17051':96.72}",FALSE,FALSE,America/Chicago
62459,38.93,-88.0278,Sainte Marie,IL,Illinois,TRUE,,243,85.9,17079,Jasper,{'17079':100},FALSE,FALSE,America/Chicago
62460,38.6084,-87.6983,Saint Francisville,IL,Illinois,TRUE,,1231,10.3,17101,Lawrence,"{'17101':97.97,'17185':2.03}",FALSE,FALSE,America/Chicago
62461,39.1973,-88.6757,Shumway,IL,Illinois,TRUE,,854,8.2,17049,Effingham,"{'17049':89.7,'17173':10.3}",FALSE,FALSE,America/Chicago
62462,39.2347,-88.4639,Sigel,IL,Illinois,TRUE,,1149,11,17173,Shelby,"{'17035':36.99,'17173':63.01}",FALSE,FALSE,America/Chicago
62463,39.2767,-88.6054,Stewardson,IL,Illinois,TRUE,,1294,10.7,17173,Shelby,{'17173':100},FALSE,FALSE,America/Chicago
62465,39.3494,-88.6405,Strasburg,IL,Illinois,TRUE,,858,8.9,17173,Shelby,{'17173':100},FALSE,FALSE,America/Chicago
62466,38.7258,-87.8497,Sumner,IL,Illinois,TRUE,,4848,13.2,17101,Lawrence,"{'17033':1.79,'17101':97.5,'17159':0.7}",FALSE,FALSE,America/Chicago
62467,39.1312,-88.435,Teutopolis,IL,Illinois,TRUE,,3741,24.5,17049,Effingham,"{'17035':7.03,'17049':90.56,'17079':2.41}",FALSE,FALSE,America/Chicago
62468,39.2773,-88.2703,Toledo,IL,Illinois,TRUE,,2564,14,17035,Cumberland,{'17035':100},FALSE,FALSE,America/Chicago
62469,39.3486,-88.3405,Trilla,IL,Illinois,TRUE,,419,6.9,17035,Cumberland,"{'17029':18.62,'17035':81.38}",FALSE,FALSE,America/Chicago
62471,38.9546,-89.1306,Vandalia,IL,Illinois,TRUE,,10233,28.9,17051,Fayette,{'17051':100},FALSE,FALSE,America/Chicago
62473,39.0204,-88.5654,Watson,IL,Illinois,TRUE,,1422,24.8,17049,Effingham,{'17049':100},FALSE,FALSE,America/Chicago
62474,39.4366,-87.9965,Westfield,IL,Illinois,TRUE,,848,9,17023,Clark,"{'17023':85.61,'17029':14.39}",FALSE,FALSE,America/Chicago
62475,38.887,-88.0515,West Liberty,IL,Illinois,TRUE,,387,4.9,17079,Jasper,{'17079':100},FALSE,FALSE,America/Chicago
62476,38.534,-88.0093,West Salem,IL,Illinois,TRUE,,1734,8.9,17047,Edwards,"{'17047':87.77,'17185':12.23}",FALSE,FALSE,America/Chicago
62477,39.2369,-87.6629,West Union,IL,Illinois,TRUE,,946,5.8,17023,Clark,{'17023':100},FALSE,FALSE,America/Chicago
62478,39.1784,-87.7427,West York,IL,Illinois,TRUE,,398,5.2,17033,Crawford,"{'17023':36.43,'17033':63.57}",FALSE,FALSE,America/Chicago
62479,39.0377,-88.3109,Wheeler,IL,Illinois,TRUE,,820,6,17079,Jasper,{'17079':100},FALSE,FALSE,America/Chicago
62480,38.9985,-88.0016,Willow Hill,IL,Illinois,TRUE,,787,5.3,17079,Jasper,{'17079':100},FALSE,FALSE,America/Chicago
62481,39.1272,-88.022,Yale,IL,Illinois,TRUE,,386,4.1,17079,Jasper,"{'17035':4.15,'17079':95.85}",FALSE,FALSE,America/Chicago
62501,39.934,-88.8052,Argenta,IL,Illinois,TRUE,,2661,13,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62510,39.5315,-89.0269,Assumption,IL,Illinois,TRUE,,1669,8.4,17021,Christian,"{'17021':86.1,'17173':13.9}",FALSE,FALSE,America/Chicago
62512,40.145,-89.2036,Beason,IL,Illinois,TRUE,,500,4.1,17107,Logan,"{'17039':6.2,'17107':93.8}",FALSE,FALSE,America/Chicago
62513,39.722,-89.1508,Blue Mound,IL,Illinois,TRUE,,1766,9.8,17115,Macon,"{'17021':13.59,'17115':86.41}",FALSE,FALSE,America/Chicago
62514,39.7625,-89.0507,Boody,IL,Illinois,TRUE,,252,87.2,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62515,39.8584,-89.3765,Buffalo,IL,Illinois,TRUE,,961,5.8,17167,Sangamon,{'17167':100},FALSE,FALSE,America/Chicago
62517,39.5913,-89.4316,Bulpitt,IL,Illinois,TRUE,,226,696.3,17021,Christian,{'17021':100},FALSE,FALSE,America/Chicago
62518,40.0542,-89.1914,Chestnut,IL,Illinois,TRUE,,457,6.9,17107,Logan,{'17107':100},FALSE,FALSE,America/Chicago
62519,39.9288,-89.3953,Cornland,IL,Illinois,TRUE,,94,24.1,17107,Logan,{'17107':100},FALSE,FALSE,America/Chicago
62520,39.818,-89.456,Dawson,IL,Illinois,TRUE,,1529,27,17167,Sangamon,{'17167':100},FALSE,FALSE,America/Chicago
62521,39.8151,-88.9254,Decatur,IL,Illinois,TRUE,,35851,206.9,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62522,39.829,-89.0511,Decatur,IL,Illinois,TRUE,,16630,253.2,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62523,39.8441,-88.9523,Decatur,IL,Illinois,TRUE,,1237,996.2,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62526,39.9015,-88.9879,Decatur,IL,Illinois,TRUE,,34075,213.5,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62530,39.5617,-89.6614,Divernon,IL,Illinois,TRUE,,1532,20.9,17167,Sangamon,{'17167':100},FALSE,FALSE,America/Chicago
62531,39.6669,-89.3767,Edinburg,IL,Illinois,TRUE,,1792,11.5,17021,Christian,{'17021':100},FALSE,FALSE,America/Chicago
62532,39.7633,-88.9892,Elwin,IL,Illinois,TRUE,,105,19.3,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62533,39.4442,-89.6225,Farmersville,IL,Illinois,TRUE,,973,7.8,17135,Montgomery,{'17135':100},FALSE,FALSE,America/Chicago
62534,39.5344,-88.7986,Findlay,IL,Illinois,TRUE,,1130,7.4,17173,Shelby,"{'17139':1.33,'17173':98.67}",FALSE,FALSE,America/Chicago
62535,39.9248,-88.9691,Forsyth,IL,Illinois,TRUE,,3534,365.8,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
62536,39.6301,-89.6513,Glenarm,IL,Illinois,TRUE,,912,50.9,17167,Sangamon,{'17167':100},FALSE,FALSE,America/Chicago
62537,39.8533,-89.0947,Harristown,IL,Illinois,TRUE,,92,39.1,17115,Macon,{'17115':100},FALSE,FALSE,America/Chicago
